client_id,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL11436,10,10,10,1,0,0,0,0,1,1,506.5,2025-02-09 06:08:54,2025-06-30 22:32:29,/
CL11437,7,7,7,0,0,1,0,0,1,1,521.3,2025-01-13 02:07:30,2025-06-28 08:38:27,/
CL11438,11,11,11,0,2,1,0,0,3,2,636.3,2025-02-02 12:24:06,2025-06-06 11:02:30,/
CL11439,10,10,10,0,1,1,0,0,2,0,439.5,2025-01-15 06:39:26,2025-06-14 19:27:19,/services
CL11440,9,9,9,1,1,0,0,0,2,0,346.3,2025-01-02 07:14:18,2025-05-15 02:45:14,/
CL11441,10,10,10,1,0,0,0,0,1,0,422.4,2025-02-11 05:13:01,2025-06-29 05:14:41,/services
CL11442,10,10,10,2,0,0,0,2,4,1,510.8,2025-01-05 08:43:55,2025-06-23 15:15:08,/services
CL11443,5,5,5,1,1,0,0,2,4,1,498.4,2025-02-27 20:04:47,2025-05-24 00:53:44,/proposal/download
CL11444,10,10,10,0,0,1,0,0,1,0,414.7,2025-01-15 18:21:33,2025-06-23 00:59:17,/
CL11445,8,8,8,1,1,0,0,0,2,0,452.1,2025-01-02 19:01:24,2025-06-10 22:51:02,/services
CL11446,6,6,6,1,1,0,0,0,2,0,542.3,2025-01-03 11:32:31,2025-05-08 17:03:04,/
CL11447,10,10,10,1,1,0,0,0,2,0,566.3,2025-02-06 20:47:00,2025-06-09 22:45:55,/contact
CL11448,10,10,10,1,1,0,0,0,2,1,486.9,2025-01-22 22:50:25,2025-06-26 23:24:20,/pricing
CL11449,4,4,4,0,0,0,0,0,0,1,614.0,2025-02-02 05:00:20,2025-06-08 18:20:03,/
CL11450,10,10,10,3,0,2,0,0,5,1,604.6,2025-03-14 20:52:42,2025-06-27 12:48:18,/schedule-demo
CL11451,8,8,8,3,1,0,0,0,4,0,504.2,2025-01-19 01:18:23,2025-06-18 21:15:36,/
CL11452,6,6,6,0,1,0,1,0,2,0,268.8,2025-01-05 11:33:04,2025-06-17 15:50:10,/services
CL11453,9,9,9,1,1,1,0,0,3,0,405.1,2025-01-10 04:06:05,2025-06-13 00:40:46,/
CL11454,11,11,11,0,2,0,0,0,2,1,748.5,2025-01-24 21:15:41,2025-06-17 22:44:06,/
CL11455,10,10,10,0,2,0,0,0,2,0,536.1,2025-01-20 20:49:28,2025-05-30 18:03:32,/services
CL11456,11,11,11,0,0,0,0,0,0,0,417.7,2025-01-05 16:52:50,2025-06-17 08:39:37,/services
CL11457,11,11,11,1,1,0,0,0,2,1,580.3,2025-01-05 07:22:10,2025-06-27 18:35:42,/
CL11458,12,12,12,1,2,2,0,0,5,3,616.9,2025-01-16 21:07:30,2025-06-22 13:12:13,/
CL11459,6,6,6,0,2,0,0,0,2,0,397.8,2025-01-05 04:04:59,2025-05-26 13:38:02,/ai-assistant
CL11460,5,5,5,0,0,1,0,0,1,0,442.6,2025-01-06 06:22:46,2025-06-21 06:29:35,/
CL11461,11,11,11,0,2,1,0,0,3,1,556.0,2025-01-11 06:46:03,2025-06-28 10:35:31,/
CL11462,12,12,12,2,1,0,0,1,4,1,485.4,2025-03-17 05:55:04,2025-06-20 18:52:22,/
CL11463,5,5,5,0,0,0,0,0,0,0,444.0,2025-01-07 00:47:56,2025-06-13 18:36:38,/pricing
CL11464,8,8,8,2,1,0,1,0,4,0,527.1,2025-03-09 08:03:14,2025-06-30 20:55:59,/schedule-demo
CL11465,10,10,10,0,3,0,2,0,5,0,402.4,2025-01-26 12:12:10,2025-06-29 03:08:56,/pricing
CL11466,2,2,2,0,1,0,0,0,1,1,483.5,2025-01-17 12:17:24,2025-02-10 05:22:13,/ai-assistant
CL11467,11,11,11,2,1,0,0,0,3,0,442.6,2025-01-27 21:26:32,2025-06-10 18:39:19,/
CL11468,4,4,4,0,1,0,0,0,1,0,220.0,2025-01-12 00:26:03,2025-05-18 10:56:17,/
CL11469,7,7,7,1,0,0,0,0,1,1,561.3,2025-02-20 09:31:37,2025-05-08 02:23:11,/pricing
CL11470,13,13,13,2,1,1,1,0,5,1,402.7,2025-01-13 08:22:00,2025-06-21 12:48:50,/
CL11471,12,12,12,2,3,2,2,0,9,1,521.2,2025-01-14 03:13:20,2025-06-24 03:57:07,/ai-assistant
CL11472,12,12,12,2,2,0,0,0,4,0,390.8,2025-01-11 05:49:44,2025-06-28 16:05:47,/
CL11473,6,6,6,1,1,0,0,0,2,2,569.5,2025-01-06 00:08:25,2025-06-25 18:51:57,/
CL11474,6,6,6,1,1,0,0,1,3,0,558.8,2025-01-14 15:37:52,2025-06-11 12:23:57,/
CL11475,10,10,10,1,0,0,0,0,1,0,415.9,2025-01-06 04:01:30,2025-06-29 05:04:06,/pricing
CL11476,5,5,5,2,1,0,0,0,3,0,461.8,2025-01-31 05:04:50,2025-06-23 00:40:03,/schedule-demo
CL11477,10,10,10,4,0,0,1,0,5,0,463.6,2025-01-18 20:24:49,2025-06-28 11:40:37,/schedule-demo
CL11478,8,8,8,1,1,0,2,1,5,0,414.9,2025-03-08 19:08:37,2025-05-22 01:25:06,/contract/confirm
CL11479,7,7,7,0,1,0,0,0,1,1,553.4,2025-01-04 10:44:40,2025-06-30 03:35:40,/
CL11480,4,4,4,0,0,0,0,0,0,0,496.2,2025-02-14 10:58:05,2025-05-04 09:35:25,/pricing
CL11481,5,5,5,2,0,0,0,0,2,0,452.2,2025-02-10 11:32:37,2025-06-20 00:14:54,/schedule-demo
CL11482,5,5,5,1,0,0,0,0,1,0,450.2,2025-01-14 05:10:43,2025-06-13 23:48:52,/services
CL11483,12,12,12,2,3,0,0,0,5,1,444.8,2025-01-08 21:22:16,2025-05-05 11:39:11,/ai-assistant
CL11484,10,10,10,1,0,0,0,1,2,0,430.4,2025-02-09 17:40:54,2025-06-30 02:07:39,/
CL11485,4,4,4,0,2,0,0,1,3,0,577.5,2025-01-31 22:14:32,2025-05-29 02:17:46,/ai-assistant
CL11486,12,12,12,1,1,0,0,1,3,1,429.8,2025-01-03 09:28:20,2025-06-26 16:02:43,/
CL11487,13,13,13,0,5,0,0,2,7,0,454.4,2025-01-03 01:16:44,2025-06-29 01:03:51,/ai-assistant
CL11488,16,16,16,0,0,0,0,0,0,3,404.2,2025-01-05 05:27:05,2025-06-26 17:12:19,/
CL11489,8,8,8,0,2,0,0,0,2,1,481.1,2025-01-12 21:31:36,2025-06-05 06:27:08,/ai-assistant
CL11490,12,12,12,2,2,0,0,0,4,2,578.2,2025-01-17 04:34:57,2025-06-22 19:16:41,/services
CL11491,9,9,9,0,1,0,0,0,1,1,433.2,2025-01-14 21:14:46,2025-06-03 20:49:45,/
CL11492,7,7,7,2,1,0,0,0,3,0,438.1,2025-01-02 17:03:30,2025-05-12 12:06:24,/pricing
CL11493,8,8,8,0,0,1,0,0,1,1,580.6,2025-01-01 10:07:14,2025-06-18 22:27:41,/
CL11494,5,5,5,0,0,0,0,1,1,0,565.4,2025-04-16 11:55:48,2025-06-21 07:50:53,/
CL11495,11,11,11,2,2,0,0,0,4,1,351.4,2025-01-19 01:49:34,2025-06-11 13:03:03,/
CL11496,7,7,7,0,0,0,0,0,0,0,466.9,2025-01-02 13:06:47,2025-06-19 18:34:01,/
CL11497,10,10,10,1,1,0,0,0,2,1,435.9,2025-01-03 00:52:39,2025-06-18 19:02:24,/
CL11498,11,11,11,0,0,0,0,0,0,1,488.7,2025-01-14 16:39:11,2025-06-25 11:53:20,/
CL11499,13,13,13,0,3,1,0,0,4,1,456.2,2025-01-06 14:49:20,2025-06-20 22:48:20,/
CL11500,12,12,12,0,1,0,0,0,1,2,629.1,2025-01-23 08:48:44,2025-06-26 16:22:53,/case-studies
CL11501,6,6,6,0,0,0,0,0,0,0,265.5,2025-01-23 03:23:18,2025-06-11 17:25:59,/pricing
CL11502,10,10,10,0,0,0,0,0,0,1,509.3,2025-01-03 13:44:27,2025-06-12 06:37:14,/
CL11503,5,5,5,0,0,1,0,0,1,0,381.0,2025-02-24 11:36:27,2025-06-28 09:27:02,/pricing
CL11504,9,9,9,4,0,0,0,0,4,0,405.6,2025-02-11 07:44:50,2025-06-29 19:31:50,/schedule-demo
CL11505,7,7,7,3,0,0,0,0,3,0,472.7,2025-01-19 00:02:29,2025-05-14 12:40:59,/schedule-demo
CL11506,6,6,6,0,0,0,0,0,0,0,501.8,2025-01-09 09:04:20,2025-06-21 18:31:58,/contact
CL11507,7,7,7,0,1,0,0,0,1,2,661.4,2025-02-05 21:02:57,2025-04-07 11:04:38,/
CL11508,14,14,14,0,3,1,0,0,4,0,531.7,2025-01-01 16:08:47,2025-06-22 09:31:07,/
CL11509,7,7,7,1,1,0,0,0,2,1,611.0,2025-02-13 22:05:58,2025-06-27 12:19:25,/services
CL11510,10,10,10,0,1,2,0,0,3,1,432.9,2025-01-17 08:31:42,2025-06-14 23:11:09,/services
CL11511,5,5,5,1,0,0,0,0,1,0,529.2,2025-01-25 13:16:29,2025-05-20 04:28:57,/
CL11512,8,8,8,1,0,0,1,1,3,0,451.2,2025-01-27 11:14:53,2025-06-18 05:03:43,/
CL11513,11,11,11,2,0,0,0,0,2,1,431.2,2025-01-19 06:30:25,2025-06-15 18:54:37,/services
CL11514,12,12,12,1,1,0,0,1,3,3,580.2,2025-01-16 07:34:54,2025-06-24 15:54:39,/case-studies
CL11515,7,7,7,2,0,1,2,0,5,0,546.3,2025-01-28 15:17:24,2025-05-31 03:33:29,/contract/confirm
CL11516,5,5,5,1,1,1,1,0,4,0,560.8,2025-01-10 19:11:11,2025-03-06 06:00:26,/
CL11517,17,17,17,4,1,0,0,0,5,0,515.5,2025-01-10 14:09:23,2025-06-30 01:57:27,/pricing
CL11518,7,7,7,3,1,0,0,0,4,0,471.6,2025-01-09 20:21:48,2025-05-12 05:48:12,/schedule-demo
CL11519,13,13,13,0,3,0,0,0,3,0,468.0,2025-01-28 16:41:39,2025-06-04 08:53:45,/
CL11520,11,11,11,1,1,0,2,2,6,0,544.4,2025-01-24 18:37:10,2025-05-27 22:15:12,/contact
CL11521,5,5,5,0,0,0,0,0,0,1,592.4,2025-01-14 10:39:58,2025-05-18 05:53:28,/
CL11522,7,7,7,0,1,0,0,0,1,0,479.6,2025-01-05 12:38:18,2025-06-04 04:49:19,/services
CL11523,7,7,7,1,1,0,0,0,2,1,452.7,2025-01-14 13:17:02,2025-06-05 12:01:16,/pricing
CL11524,5,5,5,0,0,0,0,0,0,0,274.2,2025-01-17 00:30:48,2025-06-25 13:43:12,/services
CL11525,5,5,5,0,1,0,0,0,1,0,367.0,2025-03-27 00:25:11,2025-06-22 18:22:37,/
CL11526,4,4,4,0,0,0,0,0,0,0,685.5,2025-03-01 16:33:51,2025-06-10 20:39:30,/services
CL11527,8,8,8,1,0,0,0,0,1,0,393.0,2025-01-11 06:50:06,2025-05-28 14:52:22,/
CL11528,12,12,12,2,1,0,1,1,5,0,456.3,2025-02-25 23:27:55,2025-06-22 14:09:26,/services
CL11529,11,11,11,2,3,2,0,2,9,0,632.2,2025-02-05 16:10:50,2025-06-27 23:10:12,/ai-assistant
CL11530,6,6,6,0,0,0,0,0,0,0,461.2,2025-01-05 05:06:41,2025-06-26 17:28:13,/services
CL11531,8,8,8,0,1,0,0,0,1,0,449.5,2025-01-03 00:54:53,2025-06-26 02:24:42,/
CL11532,8,8,8,1,0,0,0,0,1,0,496.0,2025-01-02 16:50:07,2025-06-11 23:16:43,/pricing
CL11533,10,10,10,3,2,0,0,1,6,0,524.1,2025-01-06 06:59:59,2025-06-29 06:21:16,/schedule-demo
CL11534,5,5,5,1,1,0,0,0,2,1,457.2,2025-01-06 09:03:01,2025-05-30 00:07:22,/ai-assistant
CL11535,10,10,10,6,0,0,0,0,6,1,593.0,2025-01-15 03:00:47,2025-06-14 18:09:20,/schedule-demo
CL11536,13,13,13,1,2,0,1,0,4,0,447.8,2025-01-17 20:29:48,2025-06-26 15:35:33,/contact
CL11537,7,7,7,2,0,0,3,0,5,0,479.0,2025-01-14 14:10:18,2025-06-17 18:33:52,/contract/confirm
CL11538,5,5,5,0,0,0,0,0,0,0,346.0,2025-01-25 06:15:29,2025-06-02 05:56:14,/
CL11539,9,9,9,0,1,0,0,2,3,1,745.4,2025-01-03 01:53:58,2025-06-25 11:41:08,/pricing
CL11540,10,10,10,1,0,0,0,0,1,0,594.0,2025-01-17 05:17:06,2025-06-06 23:41:07,/services
CL11541,15,15,15,3,3,1,0,0,7,1,419.6,2025-01-02 04:22:12,2025-06-27 08:52:13,/services
CL11542,8,8,8,0,0,0,0,0,0,2,834.6,2025-01-04 22:13:54,2025-06-27 06:22:57,/
CL11543,9,9,9,2,2,0,0,0,4,0,504.1,2025-01-16 18:50:05,2025-06-06 19:45:16,/
CL11544,7,7,7,1,1,0,1,0,3,0,591.0,2025-03-06 11:13:21,2025-06-13 23:00:40,/pricing
CL11545,9,9,9,2,0,0,0,0,2,1,471.6,2025-02-08 03:38:11,2025-06-28 10:10:57,/
CL11546,10,10,10,0,1,0,0,0,1,1,542.1,2025-01-06 20:22:38,2025-06-05 18:28:09,/services
CL11547,11,11,11,0,1,0,0,0,1,0,425.2,2025-01-10 05:40:18,2025-06-14 11:38:45,/
CL11548,3,3,3,0,0,0,0,0,0,0,424.3,2025-03-20 12:18:01,2025-06-14 05:58:56,/
CL11549,6,6,6,2,0,2,0,1,5,0,623.7,2025-04-09 14:40:02,2025-06-27 07:53:28,/events/webinar
CL11550,7,7,7,2,1,0,0,0,3,0,571.0,2025-02-01 06:01:47,2025-05-23 17:59:04,/pricing
CL11551,14,14,14,0,1,0,0,0,1,1,537.1,2025-01-07 11:13:32,2025-06-17 10:28:03,/services
CL11552,12,12,12,4,0,0,0,0,4,1,474.9,2025-01-03 08:14:15,2025-06-29 12:05:01,/case-studies
CL11553,10,10,10,0,0,0,0,0,0,0,444.8,2025-01-18 05:15:53,2025-06-21 13:28:49,/
CL11554,10,10,10,0,2,1,0,0,3,0,498.5,2025-01-14 22:30:58,2025-06-28 11:26:15,/services
CL11555,7,7,7,1,0,0,0,1,2,0,594.6,2025-01-08 22:37:36,2025-06-27 14:15:01,/
CL11556,2,2,2,0,0,1,0,0,1,0,522.5,2025-05-09 16:10:10,2025-05-09 22:40:26,/contact
CL11557,1,1,1,0,0,0,0,0,0,1,1878.0,2025-05-31 05:04:45,2025-05-31 05:04:45,/services
CL11558,12,12,12,0,0,1,0,0,1,0,439.3,2025-01-10 19:33:08,2025-06-30 14:59:24,/
CL11559,12,12,12,1,0,0,0,2,3,2,719.7,2025-03-15 10:49:16,2025-06-27 15:55:40,/services
CL11560,8,8,8,1,0,0,0,2,3,1,620.9,2025-01-10 04:30:08,2025-06-23 01:01:45,/case-studies
CL11561,5,5,5,0,0,0,0,0,0,0,497.2,2025-01-28 02:39:58,2025-06-14 11:02:10,/
CL11562,15,15,15,1,2,2,0,0,5,1,537.5,2025-01-02 07:26:42,2025-05-24 14:40:23,/
CL11563,12,12,12,0,0,1,0,0,1,2,398.4,2025-01-13 07:05:50,2025-06-25 01:48:38,/
CL11564,8,8,8,3,0,0,0,1,4,0,468.6,2025-02-11 01:24:05,2025-06-17 17:24:51,/schedule-demo
CL11565,10,10,10,3,1,0,0,0,4,0,491.0,2025-01-08 15:39:08,2025-06-27 16:42:13,/schedule-demo
CL11566,13,13,13,4,0,1,0,0,5,0,422.4,2025-01-11 02:26:16,2025-06-28 23:52:55,/pricing
CL11567,8,8,8,0,1,0,0,0,1,2,896.0,2025-01-07 19:31:11,2025-04-24 17:10:35,/case-studies
CL11568,8,8,8,0,0,1,0,0,1,0,433.9,2025-01-10 02:56:51,2025-06-28 09:44:30,/
CL11569,5,5,5,0,0,0,0,0,0,0,404.6,2025-02-03 04:43:05,2025-05-09 10:19:01,/services
CL11570,14,14,14,3,1,0,0,0,4,0,417.6,2025-01-01 20:08:58,2025-06-26 17:36:18,/services
CL11571,7,7,7,1,0,0,1,0,2,0,388.1,2025-01-04 21:47:06,2025-05-30 13:17:51,/case-studies
CL11572,5,5,5,0,1,1,0,0,2,1,516.0,2025-01-02 12:05:00,2025-05-02 08:41:59,/
CL11573,11,11,11,0,0,1,0,0,1,0,328.8,2025-01-18 03:51:33,2025-06-18 12:05:12,/
CL11574,6,6,6,3,1,1,0,0,5,0,340.0,2025-01-27 18:13:17,2025-06-16 10:41:07,/schedule-demo
CL11575,7,7,7,2,1,0,0,0,3,0,485.6,2025-01-21 13:50:30,2025-06-27 08:28:28,/
CL11576,7,7,7,1,0,0,0,0,1,1,517.1,2025-01-04 05:13:20,2025-06-20 12:40:19,/
CL11577,13,13,13,3,0,0,0,0,3,2,518.2,2025-01-02 17:58:49,2025-06-07 12:29:11,/
CL11578,6,6,6,0,0,0,0,0,0,2,553.7,2025-01-15 03:59:59,2025-05-21 22:08:17,/
CL11579,12,12,12,1,3,2,0,0,6,1,374.8,2025-01-05 11:41:43,2025-06-23 05:38:40,/
CL11580,8,8,8,3,0,0,0,0,3,0,352.0,2025-01-18 23:37:51,2025-06-17 12:15:55,/schedule-demo
CL11581,5,5,5,0,0,0,0,0,0,0,464.0,2025-03-13 08:58:39,2025-06-29 08:06:57,/pricing
CL11582,10,10,10,2,1,0,0,0,3,0,316.8,2025-02-13 21:49:59,2025-06-07 21:06:23,/contact
CL11583,12,12,12,3,2,0,1,0,6,2,512.7,2025-01-09 04:51:26,2025-06-25 20:48:56,/schedule-demo
CL11584,11,11,11,5,0,0,0,1,6,0,546.5,2025-01-01 10:43:59,2025-06-06 09:31:53,/schedule-demo
CL11585,7,7,7,2,0,0,0,1,3,0,374.0,2025-01-19 08:21:24,2025-06-27 12:29:59,/contact
CL11586,7,7,7,0,2,1,0,0,3,1,650.4,2025-01-08 11:07:32,2025-05-24 18:03:59,/
CL11587,6,6,6,0,1,0,0,0,1,0,482.8,2025-01-25 02:10:15,2025-06-06 16:03:37,/case-studies
CL11588,9,9,9,0,0,0,0,0,0,0,427.4,2025-02-10 12:25:43,2025-05-07 23:52:06,/case-studies
CL11589,10,10,10,0,1,0,0,1,2,2,441.1,2025-01-01 12:57:52,2025-06-19 22:51:43,/
CL11590,10,10,10,2,1,0,0,0,3,0,474.3,2025-01-01 22:14:06,2025-05-29 11:45:08,/case-studies
CL11591,11,11,11,3,2,0,1,1,7,1,497.8,2025-01-15 21:49:01,2025-06-29 14:29:21,/schedule-demo
CL11592,8,8,8,0,0,0,0,0,0,1,634.0,2025-02-08 19:47:27,2025-06-09 15:00:26,/case-studies
CL11593,12,12,12,0,0,1,0,0,1,1,453.2,2025-01-29 10:56:44,2025-06-04 13:39:48,/services
CL11594,7,7,7,0,1,0,0,0,1,1,496.0,2025-02-27 05:23:40,2025-06-28 19:47:14,/
CL11595,14,14,14,3,2,1,0,0,6,2,499.8,2025-01-09 07:24:18,2025-06-12 13:01:32,/services
CL11596,6,6,6,0,0,0,0,0,0,1,377.3,2025-01-04 14:14:19,2025-05-24 13:50:20,/
CL11597,7,7,7,0,0,0,0,1,1,0,549.0,2025-01-03 20:29:54,2025-06-21 20:48:07,/services
CL11598,9,9,9,2,0,0,0,0,2,0,350.4,2025-01-10 20:28:03,2025-05-30 04:43:28,/
CL11599,7,7,7,3,0,0,0,0,3,1,633.6,2025-01-20 01:06:44,2025-05-19 10:31:02,/schedule-demo
CL11600,17,17,17,1,3,0,0,0,4,0,458.3,2025-01-08 23:02:41,2025-06-15 23:36:26,/services
CL11601,7,7,7,3,1,0,0,0,4,0,412.7,2025-01-16 03:12:37,2025-05-07 10:43:52,/schedule-demo
CL11602,15,15,15,3,2,1,0,0,6,0,409.7,2025-01-07 01:34:54,2025-05-20 03:15:29,/
CL11603,11,11,11,2,1,0,0,1,4,0,424.4,2025-01-11 02:24:40,2025-06-14 17:36:33,/pricing
CL11604,12,12,12,0,2,0,0,0,2,0,384.5,2025-01-12 11:45:04,2025-06-28 12:31:08,/services
CL11605,9,9,9,2,1,1,0,0,4,0,452.4,2025-01-18 13:16:42,2025-05-16 23:43:32,/contact
CL11606,18,18,18,4,3,0,0,1,8,0,499.7,2025-01-06 00:03:13,2025-06-20 08:01:38,/pricing
CL11607,7,7,7,0,0,1,0,0,1,1,838.1,2025-01-04 23:22:22,2025-06-28 03:54:32,/case-studies
CL11608,10,10,10,1,2,0,0,1,4,0,571.6,2025-01-06 07:02:08,2025-06-12 08:13:44,/
CL11609,7,7,7,1,0,0,0,0,1,0,387.0,2025-01-03 11:53:28,2025-06-10 09:00:16,/case-studies
CL11610,9,9,9,0,0,0,0,0,0,1,492.3,2025-01-24 00:12:55,2025-06-30 02:10:44,/
CL11611,14,14,14,0,1,1,0,0,2,2,540.9,2025-01-14 17:51:30,2025-06-18 17:27:14,/services
CL11612,6,6,6,0,0,0,0,0,0,0,550.2,2025-01-22 06:26:41,2025-06-10 17:11:19,/
CL11613,7,7,7,0,0,0,0,1,1,0,393.4,2025-01-07 20:35:33,2025-06-23 22:56:43,/pricing
CL11614,9,9,9,2,1,1,0,0,4,0,373.1,2025-01-16 22:11:25,2025-06-14 04:37:16,/
CL11615,9,9,9,2,1,0,0,0,3,0,532.2,2025-01-18 14:36:55,2025-05-09 00:16:56,/pricing
CL11616,6,6,6,2,0,0,0,0,2,0,469.8,2025-01-22 07:45:19,2025-06-14 17:27:56,/contact
CL11617,7,7,7,0,1,1,0,0,2,0,389.6,2025-01-02 02:13:10,2025-06-22 08:13:51,/
CL11618,7,7,7,0,2,0,0,0,2,0,530.0,2025-01-10 20:47:50,2025-06-30 16:29:05,/
CL11619,11,11,11,0,2,0,0,1,3,0,512.0,2025-01-08 20:00:00,2025-05-17 16:13:19,/pricing
CL11620,17,17,17,0,3,0,0,0,3,4,568.2,2025-01-12 11:44:18,2025-06-29 22:13:18,/
CL11621,13,13,13,0,0,1,0,0,1,0,467.8,2025-01-04 01:07:59,2025-06-28 14:00:24,/
CL11622,4,4,4,0,0,1,0,0,1,0,467.2,2025-01-22 05:44:43,2025-06-25 05:52:35,/pricing
CL11623,13,13,13,1,2,1,0,0,4,3,755.7,2025-01-08 13:35:28,2025-06-29 10:12:28,/
CL11624,10,10,10,0,1,1,0,0,2,0,379.9,2025-02-07 19:52:38,2025-06-13 14:20:34,/
CL11625,11,11,11,0,2,0,0,0,2,1,557.0,2025-01-15 07:17:17,2025-06-16 15:49:19,/
CL11626,10,10,10,0,2,0,0,1,3,0,431.6,2025-01-25 04:51:14,2025-05-28 17:07:02,/services
CL11627,8,8,8,1,0,0,1,0,2,2,743.4,2025-01-07 02:03:56,2025-06-24 06:31:19,/
CL11628,4,4,4,1,1,1,0,0,3,0,439.2,2025-02-01 15:27:56,2025-06-21 10:52:14,/ai-assistant
CL11629,14,14,14,4,1,0,0,0,5,0,439.7,2025-01-20 21:35:55,2025-06-21 04:12:41,/schedule-demo
CL11630,6,6,6,2,1,0,0,0,3,1,327.0,2025-02-25 19:16:36,2025-05-31 18:20:03,/schedule-demo
CL11631,4,4,4,0,0,0,0,0,0,0,534.2,2025-02-13 13:12:17,2025-06-03 14:56:29,/
CL11632,11,11,11,0,1,1,1,1,4,0,563.4,2025-01-10 22:43:55,2025-06-25 11:12:54,/
CL11633,2,2,2,0,0,0,0,0,0,1,971.5,2025-04-12 17:07:53,2025-06-15 10:42:50,/pricing
CL11634,6,6,6,0,1,0,0,1,2,0,546.7,2025-01-06 12:17:31,2025-05-12 12:15:10,/services
CL11635,7,7,7,2,0,0,0,0,2,0,439.7,2025-01-01 19:46:47,2025-04-29 06:55:11,/
CL11636,9,9,9,0,1,0,0,0,1,0,380.9,2025-02-01 11:44:12,2025-06-24 01:12:16,/services
CL11637,11,11,11,0,1,4,0,0,5,2,567.8,2025-02-02 21:06:43,2025-06-16 11:47:15,/events/webinar
CL11638,10,10,10,4,0,0,0,1,5,0,484.3,2025-01-06 21:33:02,2025-06-08 19:42:09,/schedule-demo
CL11639,8,8,8,0,1,0,0,0,1,0,434.8,2025-01-24 14:33:28,2025-06-26 12:21:23,/
CL11640,6,6,6,2,0,0,0,0,2,1,426.2,2025-02-04 19:18:31,2025-06-20 14:01:23,/
CL11641,11,11,11,0,0,2,0,0,2,2,692.8,2025-01-19 20:06:27,2025-06-24 18:34:46,/services
CL11642,10,10,10,0,0,0,0,0,0,0,425.1,2025-01-11 09:55:44,2025-06-05 18:09:04,/services
CL11643,13,13,13,0,0,3,0,0,3,1,437.4,2025-01-04 01:36:04,2025-06-27 11:39:36,/
CL11644,7,7,7,0,0,1,0,0,1,0,454.9,2025-02-12 01:22:05,2025-06-04 18:46:55,/services
CL11645,18,18,18,0,1,0,0,0,1,2,608.1,2025-01-05 11:16:59,2025-06-28 15:16:39,/
CL11646,8,8,8,4,0,0,0,0,4,2,501.8,2025-02-14 08:57:39,2025-06-26 18:21:44,/schedule-demo
CL11647,12,12,12,0,1,0,0,0,1,0,404.9,2025-01-24 22:28:17,2025-06-08 06:07:53,/
CL11648,10,10,10,2,1,0,0,0,3,0,315.8,2025-02-19 22:36:26,2025-06-18 06:57:39,/
CL11649,7,7,7,0,0,0,0,0,0,0,413.6,2025-01-02 06:39:05,2025-06-20 17:26:06,/
CL11650,14,14,14,5,1,0,0,2,8,0,482.4,2025-01-24 01:38:50,2025-06-18 15:07:14,/schedule-demo
CL11651,8,8,8,1,0,0,0,0,1,3,570.5,2025-01-06 00:47:03,2025-04-11 17:50:44,/services
CL11652,9,9,9,1,0,0,1,2,4,3,584.4,2025-01-04 13:40:04,2025-06-17 08:46:24,/
CL11653,6,6,6,1,0,0,0,0,1,1,453.2,2025-01-31 20:09:24,2025-05-30 17:11:51,/
CL11654,8,8,8,0,0,1,0,0,1,1,484.6,2025-01-18 22:16:35,2025-06-16 21:12:43,/pricing
CL11655,11,11,11,0,0,0,0,0,0,1,380.8,2025-01-11 03:07:43,2025-06-24 08:45:17,/
CL11656,5,5,5,0,1,0,0,0,1,0,531.2,2025-01-09 09:42:33,2025-04-08 13:49:01,/
CL11657,6,6,6,1,0,0,0,0,1,1,294.5,2025-01-20 19:47:29,2025-06-27 20:21:17,/contact
CL11658,19,19,19,1,3,2,2,0,8,0,490.7,2025-01-02 13:20:17,2025-06-08 05:30:47,/pricing
CL11659,7,7,7,2,0,0,0,0,2,1,649.9,2025-01-25 04:47:23,2025-05-19 20:09:04,/
CL11660,8,8,8,0,1,0,0,0,1,0,425.8,2025-01-02 11:50:11,2025-06-24 12:31:13,/
CL11661,9,9,9,0,0,0,0,0,0,0,510.1,2025-01-29 13:17:55,2025-06-10 10:10:19,/pricing
CL11662,4,4,4,0,0,0,0,0,0,0,499.2,2025-02-10 12:03:09,2025-05-26 11:35:34,/services
CL11663,11,11,11,3,3,0,0,0,6,1,482.5,2025-01-27 23:01:39,2025-06-13 08:50:09,/ai-assistant
CL11664,7,7,7,0,2,0,0,0,2,0,372.1,2025-01-12 11:08:44,2025-03-16 07:32:21,/
CL11665,7,7,7,0,1,0,0,0,1,0,497.9,2025-01-19 07:34:53,2025-06-27 13:29:34,/services
CL11666,8,8,8,0,0,0,0,0,0,0,434.4,2025-01-07 21:50:02,2025-06-30 21:37:32,/services
CL11667,16,16,16,0,0,0,0,0,0,1,513.6,2025-01-08 02:23:28,2025-06-27 20:19:30,/services
CL11668,8,8,8,1,1,0,0,0,2,0,463.8,2025-01-06 14:52:54,2025-06-09 08:10:18,/pricing
CL11669,13,13,13,2,0,0,0,0,2,1,495.5,2025-02-05 05:03:21,2025-06-29 01:44:55,/services
CL11670,10,10,10,0,1,0,0,0,1,2,427.7,2025-01-06 07:19:50,2025-06-26 21:13:42,/
