client_id,session_id,c_ip,company_size,country,country_group,city,latitude,longitude,market_priority,market_saturation_index,industry,service_type,service_category,marketing_channel,campaign_name,sales_rep_id,sales_rep_name,sales_team,monthly_rep_target,inquiry_date,demo_date,proposal_date,close_date,current_stage,has_inquiry,has_demo,has_proposal,converted,lead_score,conversion_probability,actual_revenue,forecast_revenue,target_revenue,revenue_gap,sales_cycle_days,currency,inquiry_submit_count,total_web_events,lead_quality,total_page_views,unique_pages_visited,avg_web_response_ms,web_error_hits,intent_score,commercial_readiness_score,priority_band,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL11480,SESS71480,71.169.250.75,Large,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Education,Executive Cyber Training,Training,Google Search,Search Ads - Cybersecurity Help,SR001,Naledi,Botswana Core,420000,2025-04-09,,,,Inquiry,1,0,0,0,50,0.203,0.0,4531.33,4911.67,-4911.67,,BWP,1,6,Medium,6,6,447.3,0,52,51,Nurture,4,4,4,0,0,0,0,0,0,0,496.2,2025-02-14 10:58:05,2025-05-04 09:35:25,/pricing
CL11481,SESS71481,166.14.3.240,Small,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Retail,SME Security Package,SME,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-03-30,2025-03-31,2025-04-03,2025-04-23,Contract Confirmed,1,1,1,1,85,0.3362,14249.15,6227.81,4075.5,10173.65,24.0,BWP,1,7,Hot,7,7,459.6,0,64,76,Sales Ready,5,5,5,2,0,0,0,0,2,0,452.2,2025-02-10 11:32:37,2025-06-20 00:14:54,/schedule-demo
CL11482,SESS71482,56.50.107.158,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Retail,Cloud Security Analytics,Analytics,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-01-17,2025-01-24,,,Demo Requested,1,1,0,0,68,0.3567,0.0,17019.47,10495.98,-10495.98,,BWP,1,7,High,7,6,453.9,0,64,66,Sales Ready,5,5,5,1,0,0,0,0,1,0,450.2,2025-01-14 05:10:43,2025-06-13 23:48:52,/services
CL11483,SESS71483,179.117.197.12,Micro,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Logistics,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR003,Lorato,South Africa Enterprise,480000,2025-04-29,2025-05-06,,,Demo Requested,1,1,0,0,45,0.104,0.0,2634.9,5574.1,-5574.1,,BWP,1,7,Low,7,5,560.9,1,42,44,Low Priority,12,12,12,2,3,0,0,0,5,1,444.8,2025-01-08 21:22:16,2025-05-05 11:39:11,/ai-assistant
CL11484,SESS71484,54.22.157.60,Micro,Mauritius,SADC,Port Louis,-20.1609,57.5012,Medium,0.48,Education,Executive Cyber Training,Training,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-02-21,2025-02-26,2025-03-02,,Proposal Sent,1,1,1,0,79,0.4499,0.0,4708.78,2302.34,-2302.34,,BWP,1,9,High,9,6,447.2,1,56,69,Sales Ready,10,10,10,1,0,0,0,1,2,0,430.4,2025-02-09 17:40:54,2025-06-30 02:07:39,/
CL11485,SESS71485,106.44.56.173,Small,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Education,SME Security Package,SME,Referral,Partner Referral Programme,SR001,Naledi,Botswana Core,420000,2025-05-06,2025-05-12,2025-05-17,2025-06-08,Contract Confirmed,1,1,1,1,91,0.5574,21640.25,9977.89,3938.22,17702.03,33.0,BWP,1,8,Hot,8,8,409.0,0,76,84,Urgent Follow-up,4,4,4,0,2,0,0,1,3,0,577.5,2025-01-31 22:14:32,2025-05-29 02:17:46,/ai-assistant
CL11486,SESS71486,173.99.194.226,Medium,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Government,SME Security Package,SME,Email Nurture,SME Security Education Series,SR001,Naledi,Botswana Core,420000,2025-01-13,2025-01-16,2025-01-21,,Proposal Sent,1,1,1,0,59,0.2289,0.0,7292.17,7009.2,-7009.2,,BWP,1,7,Medium,7,6,482.1,0,64,61,Nurture,12,12,12,1,1,0,0,1,3,1,429.8,2025-01-03 09:28:20,2025-06-26 16:02:43,/
CL11487,SESS71487,79.61.175.109,Large,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Telecommunications,AI Security Audit,Advisory,LinkedIn Campaign,B2B Security Decision-Makers,SR005,Amogelang,Regional Growth,410000,2025-06-28,2025-07-04,2025-07-10,,Proposal Sent,1,1,1,0,78,0.3036,0.0,18830.3,13643.52,-13643.52,,BWP,1,7,High,7,5,510.4,0,44,63,Nurture,13,13,13,0,5,0,0,2,7,0,454.4,2025-01-03 01:16:44,2025-06-29 01:03:51,/ai-assistant
CL11488,SESS71488,129.243.232.191,Medium,Germany,International,Berlin,52.52,13.405,High,0.69,Mining,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR007,Neo,International Expansion,520000,2025-04-08,,,,Inquiry,1,0,0,0,43,0.1009,0.0,5868.12,12798.28,-12798.28,,BWP,1,6,Low,6,4,288.8,0,32,38,Low Priority,16,16,16,0,0,0,0,0,0,3,404.2,2025-01-05 05:27:05,2025-06-26 17:12:19,/
CL11489,SESS71489,170.67.37.224,Small,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Healthcare,Executive Cyber Training,Training,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-06-16,,,,Inquiry,1,0,0,0,43,0.1662,0.0,2925.83,3873.36,-3873.36,,BWP,1,4,Low,4,4,463.5,0,28,36,Low Priority,8,8,8,0,2,0,0,0,2,1,481.1,2025-01-12 21:31:36,2025-06-05 06:27:08,/ai-assistant
CL11490,SESS71490,190.165.237.211,Micro,Lesotho,SADC,Maseru,-29.3158,27.4869,Emerging,0.28,Government,SME Security Package,SME,Email Nurture,SME Security Education Series,SR002,Kagiso,Botswana Core,390000,2025-04-09,2025-04-15,,,Demo Requested,1,1,0,0,61,0.2103,0.0,4020.4,4205.52,-4205.52,,BWP,1,7,Medium,7,5,346.0,2,60,61,Nurture,12,12,12,2,2,0,0,0,4,2,578.2,2025-01-17 04:34:57,2025-06-22 19:16:41,/services
CL11491,SESS71491,126.138.93.159,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Government,SME Security Package,SME,Direct Visit,Organic Website Visit,SR001,Naledi,Botswana Core,420000,2025-01-15,,,,Inquiry,1,0,0,0,51,0.172,0.0,4273.26,5467.18,-5467.18,,BWP,1,6,Medium,6,6,421.0,0,52,51,Nurture,9,9,9,0,1,0,0,0,1,1,433.2,2025-01-14 21:14:46,2025-06-03 20:49:45,/
CL11492,SESS71492,158.117.107.96,Small,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Government,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR006,Boitumelo,Regional Growth,400000,2025-06-04,2025-06-10,2025-06-20,,Proposal Sent,1,1,1,0,55,0.2284,0.0,9776.81,9415.69,-9415.69,,BWP,1,6,Medium,6,6,501.8,0,52,54,Nurture,7,7,7,2,1,0,0,0,3,0,438.1,2025-01-02 17:03:30,2025-05-12 12:06:24,/pricing
CL11493,SESS71493,116.66.167.82,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Legal Services,Cloud Security Analytics,Analytics,Regional Roadshow,Windhoek SME Security Roadshow,SR004,Thato,South Africa Enterprise,460000,2025-05-08,,,,Inquiry,1,0,0,0,55,0.2476,0.0,11190.16,9943.56,-9943.56,,BWP,1,6,Medium,6,4,440.7,0,42,49,Nurture,8,8,8,0,0,1,0,0,1,1,580.6,2025-01-01 10:07:14,2025-06-18 22:27:41,/
CL11494,SESS71494,130.137.118.99,Small,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Mining,AI Security Audit,Advisory,Referral,Partner Referral Programme,SR004,Thato,South Africa Enterprise,460000,2025-05-29,2025-06-02,2025-06-10,,Proposal Sent,1,1,1,0,50,0.173,0.0,7183.95,9136.67,-9136.67,,BWP,1,7,Medium,7,6,297.7,0,64,56,Nurture,5,5,5,0,0,0,0,1,1,0,565.4,2025-04-16 11:55:48,2025-06-21 07:50:53,/
CL11495,SESS71495,142.220.249.212,Medium,Nigeria,Wider Africa,Abuja,9.0765,7.3986,High,0.62,Logistics,Executive Cyber Training,Training,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-03-31,2025-04-06,2025-04-13,,Proposal Sent,1,1,1,0,71,0.3941,0.0,6888.74,3845.6,-3845.6,,BWP,1,7,High,7,7,443.3,0,64,68,Sales Ready,11,11,11,2,2,0,0,0,4,1,351.4,2025-01-19 01:49:34,2025-06-11 13:03:03,/
CL11496,SESS71496,94.247.12.156,Small,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Legal Services,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR003,Lorato,South Africa Enterprise,480000,2025-05-06,,,,Inquiry,1,0,0,0,41,0.1125,0.0,3965.46,7755.98,-7755.98,,BWP,1,7,Low,7,5,518.4,0,44,42,Low Priority,7,7,7,0,0,0,0,0,0,0,466.9,2025-01-02 13:06:47,2025-06-19 18:34:01,/
CL11497,SESS71497,193.140.163.117,Enterprise,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Government,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR005,Amogelang,Regional Growth,410000,2025-06-09,2025-06-13,,,Demo Requested,1,1,0,0,68,0.3821,0.0,17472.6,10059.5,-10059.5,,BWP,1,8,High,8,6,469.2,0,56,63,Nurture,10,10,10,1,1,0,0,0,2,1,435.9,2025-01-03 00:52:39,2025-06-18 19:02:24,/
CL11498,SESS71498,113.135.107.138,Small,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Logistics,Fraud Monitoring Solution,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-05-05,,,,Inquiry,1,0,0,0,73,0.2902,0.0,12496.81,9472.32,-9472.32,,BWP,1,8,High,8,6,488.9,1,54,64,Nurture,11,11,11,0,0,0,0,0,0,1,488.7,2025-01-14 16:39:11,2025-06-25 11:53:20,/
CL11499,SESS71499,121.159.240.137,Small,United States,International,Austin,30.2672,-97.7431,High,0.76,Retail,SME Security Package,SME,Referral,Partner Referral Programme,SR008,Lesedi,International Expansion,500000,2025-03-16,,,,Inquiry,1,0,0,0,31,0.0762,0.0,1665.9,4809.09,-4809.09,,BWP,1,5,Low,5,4,416.6,0,30,31,Low Priority,13,13,13,0,3,1,0,0,4,1,456.2,2025-01-06 14:49:20,2025-06-20 22:48:20,/
CL11500,SESS71500,160.108.31.88,Small,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Legal Services,Fraud Monitoring Solution,Platform,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-05-10,,,,Inquiry,1,0,0,0,65,0.2552,0.0,11610.87,10007.71,-10007.71,,BWP,1,5,Medium,5,5,380.6,0,40,54,Nurture,12,12,12,0,1,0,0,0,1,2,629.1,2025-01-23 08:48:44,2025-06-26 16:22:53,/case-studies
CL11501,SESS71501,137.129.175.67,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Education,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-05-12,,,,Inquiry,1,0,0,0,47,0.1875,0.0,6242.25,7325.09,-7325.09,,BWP,1,5,Medium,5,4,462.8,0,30,39,Low Priority,6,6,6,0,0,0,0,0,0,0,265.5,2025-01-23 03:23:18,2025-06-11 17:25:59,/pricing
CL11502,SESS71502,99.57.89.224,Small,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Government,Executive Cyber Training,Training,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-06-25,,,,Inquiry,1,0,0,0,60,0.3325,0.0,6279.91,4155.05,-4155.05,,BWP,1,5,Medium,5,4,326.2,0,30,46,Nurture,10,10,10,0,0,0,0,0,0,1,509.3,2025-01-03 13:44:27,2025-06-12 06:37:14,/
CL11503,SESS71503,76.22.217.198,Small,United States,International,New York,40.7128,-74.006,High,0.76,Financial Services,Threat Detection Platform,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR007,Neo,International Expansion,520000,2025-03-21,,,,Inquiry,1,0,0,0,62,0.2561,0.0,22830.57,19616.03,-19616.03,,BWP,1,5,Medium,5,5,443.8,0,40,52,Nurture,5,5,5,0,0,1,0,0,1,0,381.0,2025-02-24 11:36:27,2025-06-28 09:27:02,/pricing
CL11504,SESS71504,120.189.196.234,Medium,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Legal Services,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-03-31,2025-04-04,,,Demo Requested,1,1,0,0,53,0.2069,0.0,5028.49,5346.0,-5346.0,,BWP,1,8,Medium,8,7,388.9,0,76,63,Nurture,9,9,9,4,0,0,0,0,4,0,405.6,2025-02-11 07:44:50,2025-06-29 19:31:50,/schedule-demo
CL11505,SESS71505,95.135.231.204,Large,India,International,Bengaluru,12.9716,77.5946,Medium,0.55,Financial Services,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR008,Lesedi,International Expansion,500000,2025-06-03,2025-06-05,2025-06-13,,Proposal Sent,1,1,1,0,75,0.2817,0.0,22602.11,17652.8,-17652.8,,BWP,1,9,High,9,7,396.2,1,76,75,Sales Ready,7,7,7,3,0,0,0,0,3,0,472.7,2025-01-19 00:02:29,2025-05-14 12:40:59,/schedule-demo
CL11506,SESS71506,43.93.32.111,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Healthcare,Threat Detection Platform,Platform,Email Nurture,SME Security Education Series,SR006,Boitumelo,Regional Growth,400000,2025-04-14,,,,Inquiry,1,0,0,0,43,0.0791,0.0,8635.54,24006.4,-24006.4,,BWP,1,5,Low,5,4,461.0,0,30,37,Low Priority,6,6,6,0,0,0,0,0,0,0,501.8,2025-01-09 09:04:20,2025-06-21 18:31:58,/contact
CL11507,SESS71507,195.115.201.234,Large,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Financial Services,Fraud Monitoring Solution,Platform,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-05-22,,,,Inquiry,1,0,0,0,83,0.392,0.0,37630.86,21120.0,-21120.0,,BWP,1,6,Hot,6,4,440.0,0,32,60,Nurture,7,7,7,0,1,0,0,0,1,2,661.4,2025-02-05 21:02:57,2025-04-07 11:04:38,/
CL11508,SESS71508,167.143.106.78,Small,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Logistics,Executive Cyber Training,Training,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-04-06,,,,Inquiry,1,0,0,0,49,0.2143,0.0,2921.74,2999.57,-2999.57,,BWP,1,10,Medium,10,6,382.4,0,70,58,Nurture,14,14,14,0,3,1,0,0,4,0,531.7,2025-01-01 16:08:47,2025-06-22 09:31:07,/
CL11509,SESS71509,141.157.132.102,Micro,South Africa,SADC,Pretoria,-25.7479,28.2293,High,0.64,Telecommunications,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR001,Naledi,Botswana Core,420000,2025-02-18,2025-02-22,,,Demo Requested,1,1,0,0,62,0.3348,0.0,11501.82,7557.11,-7557.11,,BWP,1,7,Medium,7,6,422.3,0,64,63,Nurture,7,7,7,1,1,0,0,0,2,1,611.0,2025-02-13 22:05:58,2025-06-27 12:19:25,/services
CL11510,SESS71510,131.94.9.191,Large,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Financial Services,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR002,Kagiso,Botswana Core,390000,2025-05-23,,,,Inquiry,1,0,0,0,59,0.2394,0.0,17583.95,16156.8,-16156.8,,BWP,1,6,Medium,6,5,455.2,0,52,56,Nurture,10,10,10,0,1,2,0,0,3,1,432.9,2025-01-17 08:31:42,2025-06-14 23:11:09,/services
CL11511,SESS71511,131.102.87.173,Medium,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Hospitality,Cloud Security Analytics,Analytics,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-01-31,2025-02-04,,,Demo Requested,1,1,0,0,54,0.1844,0.0,7030.68,8388.6,-8388.6,,BWP,1,7,Medium,7,6,504.4,1,62,58,Nurture,5,5,5,1,0,0,0,0,1,0,529.2,2025-01-25 13:16:29,2025-05-20 04:28:57,/
CL11512,SESS71512,193.230.88.193,Medium,Germany,International,Berlin,52.52,13.405,High,0.69,Retail,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR007,Neo,International Expansion,520000,2025-02-15,2025-02-16,2025-02-19,2025-03-15,Contract Confirmed,1,1,1,1,74,0.3527,71815.83,18383.88,11467.83,60348.0,28.0,BWP,1,8,High,8,7,515.9,1,64,70,Sales Ready,8,8,8,1,0,0,1,1,3,0,451.2,2025-01-27 11:14:53,2025-06-18 05:03:43,/
CL11513,SESS71513,184.167.78.69,Micro,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Financial Services,Threat Detection Platform,Platform,Google Search,Search Ads - Cybersecurity Help,SR008,Lesedi,International Expansion,500000,2025-05-04,2025-05-05,,,Demo Requested,1,1,0,0,60,0.2226,0.0,15269.24,15089.25,-15089.25,,BWP,1,10,Medium,10,6,485.5,0,80,69,Sales Ready,11,11,11,2,0,0,0,0,2,1,431.2,2025-01-19 06:30:25,2025-06-15 18:54:37,/services
CL11514,SESS71514,132.17.111.85,Micro,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Retail,Threat Detection Platform,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR003,Lorato,South Africa Enterprise,480000,2025-05-24,2025-05-27,2025-06-01,,Proposal Sent,1,1,1,0,81,0.3579,0.0,17076.66,10495.98,-10495.98,,BWP,1,7,Hot,7,6,501.9,1,52,68,Sales Ready,12,12,12,1,1,0,0,1,3,3,580.2,2025-01-16 07:34:54,2025-06-24 15:54:39,/case-studies
CL11515,SESS71515,149.153.178.108,Small,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Retail,Threat Detection Platform,Platform,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-06-15,2025-06-18,2025-06-20,2025-06-29,Contract Confirmed,1,1,1,1,71,0.3097,34066.95,17783.66,12634.05,21432.9,14.0,BWP,1,9,High,9,8,471.8,2,84,77,Sales Ready,7,7,7,2,0,1,2,0,5,0,546.3,2025-01-28 15:17:24,2025-05-31 03:33:29,/contract/confirm
CL11516,SESS71516,77.107.116.52,Large,Mauritius,SADC,Port Louis,-20.1609,57.5012,Medium,0.48,Healthcare,SME Security Package,SME,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-03-02,2025-03-03,2025-03-12,2025-04-05,Contract Confirmed,1,1,1,1,70,0.4061,57335.44,15438.31,8363.52,48971.92,34.0,BWP,1,8,High,8,6,443.6,0,56,64,Nurture,5,5,5,1,1,1,1,0,4,0,560.8,2025-01-10 19:11:11,2025-03-06 06:00:26,/
CL11517,SESS71517,61.56.246.196,Small,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Retail,Fraud Monitoring Solution,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR001,Naledi,Botswana Core,420000,2025-01-27,2025-01-28,,,Demo Requested,1,1,0,0,79,0.3861,0.0,18541.01,10563.7,-10563.7,,BWP,1,9,High,9,6,494.7,0,78,79,Sales Ready,17,17,17,4,1,0,0,0,5,0,515.5,2025-01-10 14:09:23,2025-06-30 01:57:27,/pricing
CL11518,SESS71518,53.99.191.210,Large,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Logistics,SME Security Package,SME,Referral,Partner Referral Programme,SR004,Thato,South Africa Enterprise,460000,2025-06-24,2025-07-01,2025-07-03,,Proposal Sent,1,1,1,0,54,0.2804,0.0,8915.01,6994.94,-6994.94,,BWP,1,8,Medium,8,6,479.9,0,56,55,Nurture,7,7,7,3,1,0,0,0,4,0,471.6,2025-01-09 20:21:48,2025-05-12 05:48:12,/schedule-demo
CL11519,SESS71519,150.135.22.211,Micro,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Telecommunications,SME Security Package,SME,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-02-05,,,,Inquiry,1,0,0,0,34,0.0603,0.0,1031.46,3762.0,-3762.0,,BWP,1,5,Low,5,5,413.6,0,40,37,Low Priority,13,13,13,0,3,0,0,0,3,0,468.0,2025-01-28 16:41:39,2025-06-04 08:53:45,/
CL11520,SESS71520,59.223.21.243,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Government,Executive Cyber Training,Training,Industry Conference,Johannesburg FinTech Cyber Briefing,SR002,Kagiso,Botswana Core,390000,2025-02-14,2025-02-21,2025-03-03,2025-03-12,Contract Confirmed,1,1,1,1,85,0.6345,26074.37,15363.22,5326.99,20747.38,26.0,BWP,1,8,Hot,8,8,485.4,0,76,81,Urgent Follow-up,11,11,11,1,1,0,2,2,6,0,544.4,2025-01-24 18:37:10,2025-05-27 22:15:12,/contact
CL11521,SESS71521,58.165.149.233,Medium,South Africa,SADC,Pretoria,-25.7479,28.2293,High,0.64,Telecommunications,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR004,Thato,South Africa Enterprise,460000,2025-03-05,,,,Inquiry,1,0,0,0,50,0.2108,0.0,12067.76,12595.18,-12595.18,,BWP,1,5,Medium,5,4,493.4,0,30,41,Low Priority,5,5,5,0,0,0,0,0,0,1,592.4,2025-01-14 10:39:58,2025-05-18 05:53:28,/
CL11522,SESS71522,181.208.78.191,Medium,Germany,International,Berlin,52.52,13.405,High,0.69,Telecommunications,Threat Detection Platform,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR007,Neo,International Expansion,520000,2025-04-18,,,,Inquiry,1,0,0,0,98,0.3882,0.0,40466.23,22935.66,-22935.66,,BWP,1,4,Hot,4,4,335.0,0,28,66,Sales Ready,7,7,7,0,1,0,0,0,1,0,479.6,2025-01-05 12:38:18,2025-06-04 04:49:19,/services
CL11523,SESS71523,67.88.155.220,Medium,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Telecommunications,Fraud Monitoring Solution,Platform,Direct Visit,Organic Website Visit,SR004,Thato,South Africa Enterprise,460000,2025-06-13,2025-06-20,,,Demo Requested,1,1,0,0,44,0.0934,0.0,6898.59,16251.84,-16251.84,,BWP,1,6,Low,6,5,315.0,0,42,43,Low Priority,7,7,7,1,1,0,0,0,2,1,452.7,2025-01-14 13:17:02,2025-06-05 12:01:16,/pricing
CL11524,SESS71524,134.186.141.159,Medium,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Retail,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR005,Amogelang,Regional Growth,410000,2025-05-26,,,,Inquiry,1,0,0,0,58,0.3138,0.0,5663.61,3971.0,-3971.0,,BWP,1,7,Medium,7,5,445.3,0,44,52,Nurture,5,5,5,0,0,0,0,0,0,0,274.2,2025-01-17 00:30:48,2025-06-25 13:43:12,/services
CL11525,SESS71525,89.16.251.24,Medium,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Mining,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-05-18,,,,Inquiry,1,0,0,0,70,0.5248,0.0,12491.34,5236.7,-5236.7,,BWP,1,6,High,6,4,474.2,0,42,57,Nurture,5,5,5,0,1,0,0,0,1,0,367.0,2025-03-27 00:25:11,2025-06-22 18:22:37,/
CL11526,SESS71526,58.135.43.151,Large,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Logistics,Cloud Security Analytics,Analytics,Email Nurture,SME Security Education Series,SR001,Naledi,Botswana Core,420000,2025-02-10,2025-02-13,,,Demo Requested,1,1,0,0,57,0.2251,0.0,13310.26,13010.6,-13010.6,,BWP,1,10,Medium,10,6,413.7,0,80,67,Sales Ready,4,4,4,0,0,0,0,0,0,0,685.5,2025-03-01 16:33:51,2025-06-10 20:39:30,/services
CL11527,SESS71527,73.236.174.27,Medium,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Financial Services,Cloud Security Analytics,Analytics,LinkedIn Campaign,B2B Security Decision-Makers,SR005,Amogelang,Regional Growth,410000,2025-03-18,2025-03-21,2025-03-28,,Proposal Sent,1,1,1,0,66,0.3158,0.0,18357.38,12787.5,-12787.5,,BWP,1,9,High,9,6,435.2,0,68,67,Sales Ready,8,8,8,1,0,0,0,0,1,0,393.0,2025-01-11 06:50:06,2025-05-28 14:52:22,/
CL11528,SESS71528,177.201.54.248,Medium,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Healthcare,Threat Detection Platform,Platform,Email Nurture,SME Security Education Series,SR002,Kagiso,Botswana Core,390000,2025-04-09,2025-04-13,2025-04-18,2025-05-01,Contract Confirmed,1,1,1,1,66,0.2027,53801.22,18662.52,20255.4,33545.82,22.0,BWP,1,10,High,10,8,456.8,0,90,77,Sales Ready,12,12,12,2,1,0,1,1,5,0,456.3,2025-02-25 23:27:55,2025-06-22 14:09:26,/services
CL11529,SESS71529,66.30.70.212,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Financial Services,Executive Cyber Training,Training,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-02-04,2025-02-06,2025-02-15,2025-03-04,Contract Confirmed,1,1,1,1,64,0.342,17516.04,8771.16,5643.0,11873.04,28.0,BWP,1,9,Medium,9,9,443.0,0,88,75,Sales Ready,11,11,11,2,3,2,0,2,9,0,632.2,2025-02-05 16:10:50,2025-06-27 23:10:12,/ai-assistant
CL11530,SESS71530,160.92.239.131,Large,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Mining,Fraud Monitoring Solution,Platform,Direct Visit,Organic Website Visit,SR005,Amogelang,Regional Growth,410000,2025-03-02,2025-03-07,2025-03-12,,Proposal Sent,1,1,1,0,58,0.1702,0.0,15161.18,19599.36,-19599.36,,BWP,1,8,Medium,8,6,365.5,0,76,66,Sales Ready,6,6,6,0,0,0,0,0,0,0,461.2,2025-01-05 05:06:41,2025-06-26 17:28:13,/services
CL11531,SESS71531,172.214.238.166,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Financial Services,Cloud Security Analytics,Analytics,Regional Roadshow,Windhoek SME Security Roadshow,SR007,Neo,International Expansion,520000,2025-03-09,,,,Inquiry,1,0,0,0,61,0.3368,0.0,18015.9,11769.62,-11769.62,,BWP,1,5,Medium,5,5,437.2,0,40,52,Nurture,8,8,8,0,1,0,0,0,1,0,449.5,2025-01-03 00:54:53,2025-06-26 02:24:42,/
