client_id,session_id,c_ip,company_size,country,country_group,city,latitude,longitude,market_priority,market_saturation_index,industry,service_type,service_category,marketing_channel,campaign_name,sales_rep_id,sales_rep_name,sales_team,monthly_rep_target,inquiry_date,demo_date,proposal_date,close_date,current_stage,has_inquiry,has_demo,has_proposal,converted,lead_score,conversion_probability,actual_revenue,forecast_revenue,target_revenue,revenue_gap,sales_cycle_days,currency,web_visit_count,inquiry_submit_count,demo_request_count,ai_assistant_request_count,contract_confirmation_count,avg_response_time_ms,web_error_count,total_web_events,lead_quality,total_page_views,high_intent_hits,unique_pages_visited,avg_web_response_ms,web_error_hits,first_web_event,last_web_event,intent_score,commercial_readiness_score,priority_band
CL11600,SESS71600,106.123.195.209,Small,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Financial Services,AI Security Audit,Advisory,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-02-28,2025-03-01,2025-03-05,,Proposal Sent,1,1,1,0,59,0.2029,0.0,9080.69,9845.55,-9845.55,,BWP,4,1,1,0,0,458.4,0,7,Medium,7,5,7,458.4,0,2025-02-28T15:42:00,2025-02-28T22:51:00,64,61,Nurture
CL11601,SESS71601,83.191.135.59,Medium,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Financial Services,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-06-18,2025-06-21,2025-06-24,,Proposal Sent,1,1,1,0,85,0.4672,0.0,15768.45,7425.0,-7425.0,,BWP,4,1,1,1,0,436.8,0,8,Hot,8,6,7,436.8,0,2025-06-18T19:29:00,2025-06-19T06:04:00,76,81,Urgent Follow-up
CL11602,SESS71602,105.171.246.207,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Financial Services,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-02-02,2025-02-06,2025-02-13,2025-03-10,Contract Confirmed,1,1,1,1,80,0.4063,53454.87,23615.4,12787.5,40667.37,36.0,BWP,3,1,1,0,1,476.0,0,7,High,7,4,6,476.0,0,2025-02-02T14:04:00,2025-02-02T22:57:00,54,68,Sales Ready
CL11603,SESS71603,158.233.89.64,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Government,Executive Cyber Training,Training,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-05-13,2025-05-14,2025-05-19,,Proposal Sent,1,1,1,0,74,0.3172,0.0,7112.65,4932.4,-4932.4,,BWP,3,1,1,2,0,401.8,0,8,High,8,6,7,401.8,0,2025-05-13T09:26:00,2025-05-13T21:58:00,76,75,Sales Ready
CL11604,SESS71604,93.112.175.93,Small,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Government,Threat Detection Platform,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR002,Kagiso,Botswana Core,390000,2025-06-03,,,,Inquiry,1,0,0,0,57,0.1962,0.0,15112.76,16948.25,-16948.25,,BWP,5,1,0,0,0,489.0,1,6,Medium,6,3,5,489.0,1,2025-06-03T21:49:00,2025-06-04T04:39:00,40,49,Nurture
CL11605,SESS71605,137.70.62.215,Medium,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Legal Services,Cloud Security Analytics,Analytics,Email Nurture,SME Security Education Series,SR007,Neo,International Expansion,520000,2025-02-22,2025-02-27,2025-03-01,2025-03-14,Contract Confirmed,1,1,1,1,64,0.3084,49978.58,15229.19,10864.26,39114.32,20.0,BWP,5,1,1,2,1,349.8,0,11,Medium,11,8,8,349.8,0,2025-02-22T13:00:00,2025-02-23T05:04:00,100,80,Sales Ready
CL11606,SESS71606,74.171.250.41,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Telecommunications,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR006,Boitumelo,Regional Growth,400000,2025-03-02,2025-03-07,2025-03-12,,Proposal Sent,1,1,1,0,87,0.4593,0.0,31165.95,14927.62,-14927.62,,BWP,2,1,1,2,0,381.9,0,7,Hot,7,5,6,381.9,0,2025-03-02T08:53:00,2025-03-02T16:41:00,64,77,Sales Ready
CL11607,SESS71607,76.182.2.144,Small,Germany,International,Berlin,52.52,13.405,High,0.69,Logistics,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR008,Lesedi,International Expansion,500000,2025-06-25,,,,Inquiry,1,0,0,0,71,0.4048,0.0,8568.54,4657.22,-4657.22,,BWP,3,1,0,2,0,434.2,0,6,High,6,3,4,434.2,0,2025-06-25T16:25:00,2025-06-26T00:00:00,42,58,Nurture
CL11608,SESS71608,78.128.194.252,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Healthcare,Threat Detection Platform,Platform,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-02-28,2025-03-01,2025-03-10,,Proposal Sent,1,1,1,0,68,0.2198,0.0,23989.7,24006.4,-24006.4,,BWP,5,1,1,1,0,493.7,1,9,High,9,7,8,493.7,1,2025-02-28T16:08:00,2025-03-01T04:50:00,86,76,Sales Ready
CL11609,SESS71609,154.102.1.139,Small,United States,International,New York,40.7128,-74.006,High,0.76,Mining,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR007,Neo,International Expansion,520000,2025-04-01,2025-04-06,,,Demo Requested,1,1,0,0,59,0.3377,0.0,16765.04,10922.2,-10922.2,,BWP,6,1,1,0,0,315.8,0,8,Medium,8,5,6,315.8,0,2025-04-01T07:14:00,2025-04-01T19:51:00,66,62,Nurture
CL11610,SESS71610,99.138.153.98,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Retail,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-04-01,,,,Inquiry,1,0,0,0,56,0.2341,0.0,8644.95,8125.92,-8125.92,,BWP,3,1,0,2,0,488.8,0,6,Medium,6,4,5,488.8,0,2025-04-01T13:15:00,2025-04-01T18:56:00,52,54,Nurture
CL11611,SESS71611,103.113.124.52,Small,Namibia,SADC,Walvis Bay,-22.9576,14.5053,Medium,0.35,Logistics,Threat Detection Platform,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-02-26,,,,Inquiry,1,0,0,0,73,0.2665,0.0,16009.01,13213.89,-13213.89,,BWP,3,1,0,1,0,376.6,0,5,High,5,3,5,376.6,0,2025-02-26T16:16:00,2025-02-26T21:14:00,40,58,Nurture
CL11612,SESS71612,88.239.226.35,Small,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Logistics,SME Security Package,SME,Email Nurture,SME Security Education Series,SR001,Naledi,Botswana Core,420000,2025-05-28,,,,Inquiry,1,0,0,0,55,0.22,0.0,4262.82,4262.54,-4262.54,,BWP,3,1,0,1,0,433.6,0,5,Medium,5,2,4,433.6,0,2025-05-28T12:09:00,2025-05-28T21:37:00,30,44,Low Priority
CL11613,SESS71613,117.22.5.129,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Logistics,AI Security Audit,Advisory,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-05-28,2025-06-01,2025-06-11,,Proposal Sent,1,1,1,0,54,0.1757,0.0,4451.93,5574.1,-5574.1,,BWP,6,1,1,1,0,402.9,0,10,Medium,10,6,7,402.9,0,2025-05-28T15:37:00,2025-05-29T02:59:00,80,66,Sales Ready
CL11614,SESS71614,73.37.95.56,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Financial Services,Fraud Monitoring Solution,Platform,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-03-22,2025-03-24,2025-03-28,2025-04-05,Contract Confirmed,1,1,1,1,73,0.4252,34816.32,34444.71,17820.0,16996.32,14.0,BWP,3,1,1,2,1,582.8,0,9,High,9,7,8,582.8,0,2025-03-22T18:03:00,2025-03-23T08:25:00,88,80,Sales Ready
CL11615,SESS71615,186.192.57.60,Medium,Lesotho,SADC,Maseru,-29.3158,27.4869,Emerging,0.28,Mining,Executive Cyber Training,Training,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-06-06,2025-06-11,,,Demo Requested,1,1,0,0,54,0.2274,0.0,5411.78,5236.7,-5236.7,,BWP,5,1,1,2,0,473.3,0,9,Medium,9,6,6,473.3,0,2025-06-06T18:52:00,2025-06-07T07:40:00,78,65,Nurture
CL11616,SESS71616,114.168.198.99,Small,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Legal Services,Cloud Security Analytics,Analytics,Google Search,Search Ads - Cybersecurity Help,SR005,Amogelang,Regional Growth,410000,2025-02-18,2025-02-22,2025-02-24,,Proposal Sent,1,1,1,0,62,0.2346,0.0,7657.73,7181.46,-7181.46,,BWP,4,1,1,0,0,414.4,0,7,Medium,7,5,6,414.4,0,2025-02-18T17:21:00,2025-02-19T05:28:00,64,63,Nurture
CL11617,SESS71617,82.205.88.167,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Telecommunications,Fraud Monitoring Solution,Platform,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-01-02,2025-01-04,,,Demo Requested,1,1,0,0,82,0.3764,0.0,27807.43,16251.84,-16251.84,,BWP,5,1,1,1,0,459.2,0,8,Hot,8,5,7,459.2,0,2025-01-02T13:42:00,2025-01-03T00:02:00,66,75,Sales Ready
CL11618,SESS71618,128.116.67.212,Small,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Mining,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR001,Naledi,Botswana Core,420000,2025-04-25,,,,Inquiry,1,0,0,0,48,0.1697,0.0,7709.14,9996.59,-9996.59,,BWP,6,1,0,0,0,354.6,0,7,Medium,7,2,4,354.6,0,2025-04-25T22:46:00,2025-04-26T11:23:00,34,42,Low Priority
CL11619,SESS71619,62.187.112.183,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Hospitality,SME Security Package,SME,Referral,Partner Referral Programme,SR008,Lesedi,International Expansion,500000,2025-06-30,2025-07-05,2025-07-11,,Proposal Sent,1,1,1,0,55,0.3197,0.0,6031.45,4151.0,-4151.0,,BWP,3,1,1,1,0,587.3,0,7,Medium,7,5,7,587.3,0,2025-06-30T11:36:00,2025-06-30T21:30:00,64,59,Nurture
CL11620,SESS71620,116.82.184.185,Medium,South Africa,SADC,Pretoria,-25.7479,28.2293,High,0.64,Education,Fraud Monitoring Solution,Platform,Email Nurture,SME Security Education Series,SR002,Kagiso,Botswana Core,390000,2025-01-10,,,,Inquiry,1,0,0,0,42,0.0989,0.0,5447.9,12117.6,-12117.6,,BWP,3,1,0,0,0,498.8,0,4,Low,4,2,4,498.8,0,2025-01-10T09:54:00,2025-01-10T11:53:00,28,36,Low Priority
CL11621,SESS71621,119.237.44.38,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Retail,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-02-17,,,,Inquiry,1,0,0,0,66,0.3344,0.0,8577.46,5643.0,-5643.0,,BWP,4,1,0,0,0,346.8,0,5,High,5,2,4,346.8,0,2025-02-17T10:17:00,2025-02-17T14:23:00,30,50,Nurture
CL11622,SESS71622,195.125.179.146,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Hospitality,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR007,Neo,International Expansion,520000,2025-04-16,2025-04-19,,,Demo Requested,1,1,0,0,58,0.3393,0.0,6401.71,4151.0,-4151.0,,BWP,3,1,1,2,0,277.4,0,7,Medium,7,5,6,277.4,0,2025-04-16T21:44:00,2025-04-17T08:46:00,64,61,Nurture
CL11623,SESS71623,163.66.175.172,Medium,Angola,SADC,Luanda,-8.839,13.2894,Emerging,0.34,Government,Executive Cyber Training,Training,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-06-02,2025-06-09,,,Demo Requested,1,1,0,0,74,0.3426,0.0,8296.2,5326.99,-5326.99,,BWP,4,1,1,0,0,434.8,0,6,High,6,2,4,434.8,0,2025-06-02T22:18:00,2025-06-03T04:38:00,32,55,Nurture
CL11624,SESS71624,123.190.181.133,Medium,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Logistics,Cloud Security Analytics,Analytics,Regional Roadshow,Windhoek SME Security Roadshow,SR005,Amogelang,Regional Growth,410000,2025-01-22,,,,Inquiry,1,0,0,0,55,0.2292,0.0,9806.96,9411.6,-9411.6,,BWP,3,1,0,0,0,511.0,0,4,Medium,4,2,4,511.0,0,2025-01-22T11:22:00,2025-01-22T16:34:00,28,43,Low Priority
CL11625,SESS71625,86.88.63.205,Medium,Nigeria,Wider Africa,Abuja,9.0765,7.3986,High,0.62,Government,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR005,Amogelang,Regional Growth,410000,2025-03-25,,,,Inquiry,1,0,0,0,67,0.3116,0.0,15626.18,11033.0,-11033.0,,BWP,4,1,0,1,0,380.3,0,6,High,6,4,6,380.3,0,2025-03-25T18:48:00,2025-03-26T01:58:00,52,60,Nurture
CL11626,SESS71626,154.237.119.161,Enterprise,Germany,International,Berlin,52.52,13.405,High,0.69,Education,AI Security Audit,Advisory,Regional Roadshow,Windhoek SME Security Roadshow,SR007,Neo,International Expansion,520000,2025-05-24,2025-05-28,2025-06-01,,Proposal Sent,1,1,1,0,78,0.4161,0.0,27495.99,14535.98,-14535.98,,BWP,2,1,1,2,0,391.3,0,7,High,7,5,6,391.3,0,2025-05-24T13:25:00,2025-05-24T20:47:00,64,72,Sales Ready
CL11627,SESS71627,107.119.99.246,Medium,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Mining,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR003,Lorato,South Africa Enterprise,480000,2025-03-21,2025-03-27,2025-04-02,2025-04-23,Contract Confirmed,1,1,1,1,58,0.3389,17546.03,8066.31,5236.7,12309.33,33.0,BWP,2,1,1,2,1,439.5,0,8,Medium,8,6,7,439.5,0,2025-03-21T14:49:00,2025-03-22T03:27:00,76,66,Sales Ready
CL11628,SESS71628,102.140.114.90,Medium,Mozambique,SADC,Beira,-19.8333,34.85,Medium,0.31,Telecommunications,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-02-13,2025-02-19,2025-02-22,2025-03-04,Contract Confirmed,1,1,1,1,73,0.284,26297.27,16259.33,12595.18,13702.09,19.0,BWP,5,1,1,1,1,452.0,0,10,High,10,8,9,452.0,0,2025-02-13T19:17:00,2025-02-14T04:09:00,100,85,Urgent Follow-up
CL11629,SESS71629,64.217.194.246,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Government,Threat Detection Platform,Platform,Google Search,Search Ads - Cybersecurity Help,SR002,Kagiso,Botswana Core,390000,2025-02-14,2025-02-16,,,Demo Requested,1,1,0,0,54,0.162,0.0,16000.32,21728.52,-21728.52,,BWP,4,1,1,2,0,434.1,0,8,Medium,8,5,6,434.1,0,2025-02-14T18:11:00,2025-02-15T05:39:00,66,59,Nurture
CL11630,SESS71630,162.254.214.4,Small,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Financial Services,Threat Detection Platform,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-03-28,2025-03-30,,,Demo Requested,1,1,0,0,60,0.2404,0.0,19621.23,17953.65,-17953.65,,BWP,3,1,1,2,0,495.1,0,7,Medium,7,4,5,495.1,0,2025-03-28T11:59:00,2025-03-29T01:08:00,54,57,Nurture
CL11631,SESS71631,46.45.203.241,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Government,AI Security Audit,Advisory,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-04-09,2025-04-12,2025-04-22,,Proposal Sent,1,1,1,0,66,0.2488,0.0,12477.94,11033.0,-11033.0,,BWP,4,1,1,0,0,477.0,0,7,High,7,4,6,477.0,0,2025-04-09T16:26:00,2025-04-10T04:40:00,54,61,Nurture
CL11632,SESS71632,174.159.213.208,Enterprise,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Retail,Threat Detection Platform,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR006,Boitumelo,Regional Growth,400000,2025-06-10,2025-06-12,2025-06-18,2025-07-01,Contract Confirmed,1,1,1,1,98,0.3263,100261.55,37240.77,25106.12,75155.43,21.0,BWP,3,1,1,1,1,409.1,0,8,Hot,8,6,8,409.1,0,2025-06-10T11:27:00,2025-06-10T22:25:00,76,88,Urgent Follow-up
CL11633,SESS71633,159.61.242.183,Medium,South Africa,SADC,Cape Town,-33.9249,18.4241,High,0.64,Retail,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-05-07,2025-05-14,,,Demo Requested,1,1,0,0,66,0.3727,0.0,17779.93,10495.98,-10495.98,,BWP,4,1,1,0,0,338.8,0,6,High,6,4,6,338.8,0,2025-05-07T14:37:00,2025-05-07T21:56:00,52,60,Nurture
CL11634,SESS71634,54.198.24.148,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Government,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-05-15,2025-05-18,2025-05-26,,Proposal Sent,1,1,1,0,47,0.1562,0.0,5074.71,7149.38,-7149.38,,BWP,6,1,1,1,0,446.0,0,10,Medium,10,6,8,446.0,0,2025-05-15T19:56:00,2025-05-16T04:56:00,80,62,Nurture
CL11635,SESS71635,119.217.243.234,Large,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Logistics,Threat Detection Platform,Platform,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-06-28,2025-06-30,2025-07-09,,Proposal Sent,1,1,1,0,58,0.2376,0.0,23416.91,21684.33,-21684.33,,BWP,5,1,1,0,0,493.0,0,8,Medium,8,4,6,493.0,0,2025-06-28T18:14:00,2025-06-29T05:43:00,56,57,Nurture
CL11636,SESS71636,86.163.70.123,Enterprise,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Healthcare,SME Security Package,SME,Industry Conference,Johannesburg FinTech Cyber Briefing,SR002,Kagiso,Botswana Core,390000,2025-03-28,,,,Inquiry,1,0,0,0,74,0.4661,0.0,21455.11,10127.7,-10127.7,,BWP,6,1,0,0,0,535.9,2,7,High,7,5,4,535.9,2,2025-03-28T21:21:00,2025-03-29T05:54:00,60,68,Sales Ready
CL11637,SESS71637,55.17.156.43,Micro,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Financial Services,Fraud Monitoring Solution,Platform,Referral,Partner Referral Programme,SR006,Boitumelo,Regional Growth,400000,2025-03-27,,,,Inquiry,1,0,0,0,55,0.1849,0.0,8320.5,9900.0,-9900.0,,BWP,5,1,0,0,0,576.7,0,6,Medium,6,4,5,576.7,0,2025-03-27T16:09:00,2025-03-28T00:41:00,52,54,Nurture
CL11638,SESS71638,185.130.51.223,Micro,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Retail,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-06-19,2025-06-22,2025-06-26,,Proposal Sent,1,1,1,0,81,0.4032,0.0,14892.61,8125.92,-8125.92,,BWP,4,1,1,0,0,472.7,1,7,Hot,7,4,6,472.7,1,2025-06-19T17:13:00,2025-06-20T01:56:00,52,68,Sales Ready
CL11639,SESS71639,162.45.78.228,Medium,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Logistics,Threat Detection Platform,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR001,Naledi,Botswana Core,420000,2025-02-24,2025-03-01,,,Demo Requested,1,1,0,0,54,0.1707,0.0,13143.12,16940.88,-16940.88,,BWP,2,1,1,1,0,373.0,0,5,Medium,5,3,5,373.0,0,2025-02-24T12:34:00,2025-02-24T17:58:00,40,48,Nurture
CL11640,SESS71640,87.240.57.198,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Education,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR001,Naledi,Botswana Core,420000,2025-05-21,2025-05-25,2025-05-31,,Proposal Sent,1,1,1,0,64,0.3052,0.0,13112.83,9451.73,-9451.73,,BWP,6,1,1,0,0,522.3,0,9,Medium,9,6,7,522.3,0,2025-05-21T16:23:00,2025-05-22T01:09:00,78,70,Sales Ready
CL11641,SESS71641,85.89.237.126,Small,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Government,SME Security Package,SME,Regional Roadshow,Windhoek SME Security Roadshow,SR006,Boitumelo,Regional Growth,400000,2025-05-25,,,,Inquiry,1,0,0,0,59,0.2525,0.0,5810.24,5062.2,-5062.2,,BWP,3,1,0,2,0,381.3,0,6,Medium,6,4,5,381.3,0,2025-05-25T07:46:00,2025-05-25T16:25:00,52,56,Nurture
CL11642,SESS71642,81.119.31.139,Large,United Arab Emirates,International,Dubai,25.2048,55.2708,High,0.63,Logistics,Threat Detection Platform,Platform,Referral,Partner Referral Programme,SR007,Neo,International Expansion,520000,2025-01-24,,,,Inquiry,1,0,0,0,70,0.3589,0.0,38651.11,23692.13,-23692.13,,BWP,3,1,0,0,0,375.2,0,4,High,4,1,3,375.2,0,2025-01-24T13:31:00,2025-01-24T16:33:00,18,47,Nurture
CL11643,SESS71643,102.48.211.36,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Logistics,Threat Detection Platform,Platform,Google Search,Search Ads - Cybersecurity Help,SR003,Lorato,South Africa Enterprise,480000,2025-04-07,,,,Inquiry,1,0,0,0,34,0.0501,0.0,3854.23,16940.88,-16940.88,,BWP,3,1,0,0,0,579.5,0,4,Low,4,1,3,579.5,0,2025-04-07T17:50:00,2025-04-07T21:00:00,18,27,Low Priority
CL11644,SESS71644,71.31.138.34,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Government,AI Security Audit,Advisory,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-02-15,,,,Inquiry,1,0,0,0,93,0.3327,0.0,16683.28,11033.0,-11033.0,,BWP,2,1,0,1,0,446.0,0,4,Hot,4,2,4,446.0,0,2025-02-15T11:24:00,2025-02-15T15:18:00,28,64,Nurture
CL11645,SESS71645,128.198.214.95,Medium,South Africa,SADC,Pretoria,-25.7479,28.2293,High,0.64,Mining,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-02-12,,,,Inquiry,1,0,0,0,82,0.4065,0.0,30558.91,16536.96,-16536.96,,BWP,4,1,0,0,0,380.4,0,5,Hot,5,2,4,380.4,0,2025-02-12T16:50:00,2025-02-12T23:53:00,30,59,Nurture
CL11646,SESS71646,48.138.132.84,Micro,Kenya,Wider Africa,Mombasa,-4.0435,39.6682,High,0.58,Financial Services,SME Security Package,SME,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-04-07,2025-04-12,2025-04-14,,Proposal Sent,1,1,1,0,56,0.2709,0.0,5079.26,4125.0,-4125.0,,BWP,4,1,1,0,0,364.1,0,7,Medium,7,4,6,364.1,0,2025-04-07T18:41:00,2025-04-08T01:45:00,54,55,Nurture
CL11647,SESS71647,179.63.194.3,Micro,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Financial Services,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-03-05,2025-03-11,2025-03-21,,Proposal Sent,1,1,1,0,68,0.4504,0.0,6931.04,3385.8,-3385.8,,BWP,4,1,1,1,0,443.8,1,8,High,8,5,7,443.8,1,2025-03-05T14:29:00,2025-03-05T23:11:00,64,66,Sales Ready
CL11648,SESS71648,179.155.129.148,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Financial Services,Cloud Security Analytics,Analytics,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-05-31,2025-06-02,,,Demo Requested,1,1,0,0,44,0.1128,0.0,6553.74,12787.5,-12787.5,,BWP,3,1,1,1,0,302.7,0,6,Low,6,4,6,302.7,0,2025-05-31T19:07:00,2025-06-01T03:31:00,52,48,Nurture
CL11649,SESS71649,144.231.16.73,Small,United Arab Emirates,International,Dubai,25.2048,55.2708,High,0.63,Telecommunications,Fraud Monitoring Solution,Platform,Email Nurture,SME Security Education Series,SR008,Lesedi,International Expansion,500000,2025-06-17,,,,Inquiry,1,0,0,0,53,0.1959,0.0,12333.65,13850.18,-13850.18,,BWP,4,1,0,1,0,435.3,2,6,Medium,6,4,6,435.3,2,2025-06-17T08:30:00,2025-06-17T17:22:00,48,51,Nurture
CL11650,SESS71650,112.211.227.126,Enterprise,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Mining,Executive Cyber Training,Training,Industry Conference,Johannesburg FinTech Cyber Briefing,SR006,Boitumelo,Regional Growth,400000,2025-06-01,2025-06-06,2025-06-15,,Proposal Sent,1,1,1,0,61,0.3533,0.0,12069.71,7515.64,-7515.64,,BWP,4,1,1,1,0,450.1,1,8,Medium,8,6,8,450.1,1,2025-06-01T13:50:00,2025-06-02T05:24:00,74,67,Sales Ready
CL11651,SESS71651,135.20.197.13,Small,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Healthcare,Fraud Monitoring Solution,Platform,Referral,Partner Referral Programme,SR004,Thato,South Africa Enterprise,460000,2025-02-28,2025-03-01,,,Demo Requested,1,1,0,0,78,0.4048,0.0,22508.92,12231.65,-12231.65,,BWP,4,1,1,0,0,478.3,1,6,High,6,2,4,478.3,1,2025-02-28T11:48:00,2025-02-28T17:30:00,30,56,Nurture
CL11652,SESS71652,108.114.167.159,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Financial Services,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR008,Lesedi,International Expansion,500000,2025-03-02,2025-03-06,2025-03-15,2025-03-20,Contract Confirmed,1,1,1,1,57,0.2724,64223.11,13318.1,10757.18,53465.93,18.0,BWP,3,1,1,0,1,438.0,0,7,Medium,7,5,7,438.0,0,2025-03-02T11:43:00,2025-03-02T22:20:00,64,60,Nurture
CL11653,SESS71653,78.142.32.62,Large,Kenya,Wider Africa,Mombasa,-4.0435,39.6682,High,0.58,Legal Services,AI Security Audit,Advisory,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-02-26,2025-03-04,2025-03-12,,Proposal Sent,1,1,1,0,66,0.2425,0.0,11875.05,10771.2,-10771.2,,BWP,3,1,1,3,0,517.2,0,9,High,9,6,6,517.2,0,2025-02-26T19:24:00,2025-02-27T04:05:00,78,71,Sales Ready
